location,year,total,fatal,severe,light
112.3,2005.0,1.0,0.0,0.0,1.0
112.3,2018.0,1.0,0.0,0.0,1.0
112.4,2004.0,1.0,0.0,1.0,0.0
112.4,2007.0,1.0,0.0,0.0,1.0
112.4,2011.0,2.0,0.0,2.0,0.0
112.4,2019.0,1.0,0.0,0.0,1.0
112.5,2008.0,1.0,1.0,0.0,0.0
112.5,2013.0,1.0,1.0,0.0,0.0
112.6,2018.0,1.0,0.0,0.0,1.0
112.6,2019.0,1.0,0.0,0.0,1.0
112.7,2004.0,1.0,0.0,0.0,1.0
112.7,2021.0,1.0,0.0,0.0,1.0
112.8,2003.0,20.0,0.0,0.0,20.0
112.8,2004.0,19.0,0.0,2.0,17.0
112.8,2005.0,16.0,0.0,2.0,14.0
112.8,2006.0,11.0,0.0,1.0,10.0
112.8,2007.0,13.0,0.0,0.0,13.0
112.8,2008.0,14.0,0.0,2.0,12.0
112.8,2009.0,15.0,0.0,1.0,14.0
112.8,2010.0,10.0,0.0,1.0,9.0
112.8,2011.0,2.0,0.0,0.0,2.0
112.8,2013.0,2.0,0.0,0.0,2.0
112.8,2014.0,4.0,1.0,1.0,2.0
112.8,2015.0,6.0,0.0,1.0,5.0
112.8,2016.0,6.0,0.0,0.0,6.0
112.8,2017.0,7.0,0.0,0.0,7.0
112.8,2018.0,2.0,0.0,0.0,2.0
112.8,2019.0,7.0,0.0,2.0,5.0
112.8,2020.0,3.0,0.0,0.0,3.0
112.8,2021.0,9.0,0.0,1.0,8.0
112.8,2022.0,1.0,0.0,0.0,1.0
112.9,2018.0,1.0,0.0,1.0,0.0
112.9,2019.0,1.0,0.0,0.0,1.0
112.9,2020.0,1.0,0.0,1.0,0.0
112.0,2004.0,2.0,0.0,0.0,2.0
112.0,2005.0,1.0,0.0,0.0,1.0
112.0,2006.0,1.0,0.0,0.0,1.0
112.0,2007.0,2.0,0.0,0.0,2.0
112.0,2008.0,1.0,0.0,0.0,1.0
112.0,2009.0,2.0,0.0,0.0,2.0
112.0,2010.0,2.0,0.0,0.0,2.0
112.0,2011.0,1.0,0.0,0.0,1.0
113.0,2003.0,1.0,0.0,0.0,1.0
113.0,2004.0,1.0,0.0,0.0,1.0
113.0,2006.0,1.0,0.0,0.0,1.0
113.0,2008.0,1.0,0.0,0.0,1.0
113.0,2010.0,2.0,1.0,1.0,0.0
113.0,2011.0,2.0,0.0,1.0,1.0
113.0,2012.0,3.0,1.0,1.0,1.0
113.0,2013.0,3.0,0.0,0.0,3.0
113.0,2014.0,2.0,0.0,1.0,1.0
113.0,2015.0,1.0,0.0,0.0,1.0
113.0,2017.0,6.0,1.0,2.0,3.0
113.0,2021.0,1.0,0.0,0.0,1.0
113.1,2003.0,3.0,1.0,0.0,2.0
113.1,2006.0,1.0,0.0,0.0,1.0
113.2,2004.0,1.0,0.0,0.0,1.0
113.2,2005.0,1.0,0.0,0.0,1.0
113.2,2009.0,1.0,0.0,0.0,1.0
113.2,2018.0,1.0,0.0,0.0,1.0
113.2,2021.0,1.0,0.0,0.0,1.0
113.2,2022.0,1.0,1.0,0.0,0.0
113.3,2004.0,1.0,0.0,0.0,1.0
113.3,2011.0,1.0,0.0,0.0,1.0
113.3,2021.0,1.0,0.0,1.0,0.0
113.5,2004.0,1.0,0.0,0.0,1.0
113.5,2007.0,1.0,0.0,0.0,1.0
113.5,2013.0,1.0,0.0,1.0,0.0
113.5,2018.0,1.0,0.0,0.0,1.0
113.5,2020.0,1.0,0.0,1.0,0.0
113.5,2022.0,1.0,0.0,1.0,0.0
113.6,2015.0,1.0,0.0,0.0,1.0
113.6,2021.0,1.0,0.0,1.0,0.0
113.7,2011.0,1.0,0.0,0.0,1.0
113.7,2018.0,2.0,0.0,0.0,2.0
113.8,2015.0,1.0,0.0,0.0,1.0
114.0,2003.0,2.0,0.0,1.0,1.0
114.0,2004.0,1.0,0.0,1.0,0.0
114.0,2005.0,2.0,0.0,0.0,2.0
114.0,2008.0,2.0,0.0,1.0,1.0
114.0,2010.0,2.0,0.0,0.0,2.0
114.0,2012.0,1.0,1.0,0.0,0.0
114.0,2013.0,2.0,0.0,1.0,1.0
114.0,2015.0,1.0,0.0,0.0,1.0
114.0,2016.0,1.0,0.0,1.0,0.0
114.0,2017.0,5.0,0.0,2.0,3.0
114.0,2018.0,3.0,0.0,2.0,1.0
114.0,2019.0,1.0,0.0,1.0,0.0
114.0,2020.0,1.0,0.0,0.0,1.0
114.1,2007.0,1.0,0.0,0.0,1.0
114.1,2008.0,1.0,1.0,0.0,0.0
114.1,2009.0,1.0,0.0,0.0,1.0
114.1,2018.0,2.0,0.0,0.0,2.0
114.1,2020.0,1.0,0.0,1.0,0.0
114.1,2021.0,1.0,0.0,0.0,1.0
114.2,2003.0,1.0,0.0,0.0,1.0
114.2,2008.0,1.0,0.0,0.0,1.0
114.3,2016.0,1.0,0.0,0.0,1.0
114.3,2018.0,2.0,0.0,0.0,2.0
114.3,2020.0,1.0,0.0,0.0,1.0
114.3,2021.0,1.0,0.0,0.0,1.0
114.4,2003.0,1.0,0.0,1.0,0.0
114.4,2004.0,2.0,0.0,0.0,2.0
114.4,2019.0,1.0,0.0,0.0,1.0
114.4,2020.0,1.0,0.0,0.0,1.0
114.4,2021.0,2.0,0.0,1.0,1.0
114.5,2007.0,1.0,0.0,0.0,1.0
114.5,2008.0,1.0,0.0,0.0,1.0
114.5,2016.0,1.0,0.0,1.0,0.0
114.5,2018.0,1.0,0.0,0.0,1.0
114.5,2021.0,1.0,0.0,0.0,1.0
114.6,2009.0,1.0,0.0,0.0,1.0
114.6,2019.0,1.0,0.0,0.0,1.0
114.6,2020.0,1.0,0.0,0.0,1.0
114.8,2018.0,1.0,0.0,0.0,1.0
114.8,2021.0,1.0,0.0,0.0,1.0
114.9,2020.0,1.0,0.0,0.0,1.0
114.0,2003.0,1.0,0.0,0.0,1.0
115.0,2003.0,8.0,0.0,2.0,6.0
115.0,2004.0,7.0,1.0,0.0,6.0
115.0,2005.0,7.0,0.0,1.0,6.0
115.0,2006.0,7.0,0.0,2.0,5.0
115.0,2007.0,9.0,0.0,1.0,8.0
115.0,2008.0,10.0,0.0,1.0,9.0
115.0,2009.0,10.0,0.0,1.0,9.0
115.0,2010.0,10.0,0.0,1.0,9.0
115.0,2011.0,10.0,1.0,0.0,9.0
115.0,2012.0,8.0,0.0,1.0,7.0
115.0,2013.0,11.0,1.0,1.0,9.0
115.0,2014.0,10.0,1.0,5.0,4.0
115.0,2015.0,20.0,2.0,2.0,16.0
115.0,2016.0,19.0,1.0,3.0,15.0
115.0,2017.0,20.0,0.0,1.0,19.0
115.0,2018.0,8.0,0.0,1.0,7.0
115.0,2019.0,8.0,0.0,1.0,7.0
115.0,2020.0,8.0,0.0,1.0,7.0
115.0,2021.0,5.0,0.0,2.0,3.0
115.1,2003.0,3.0,0.0,0.0,3.0
115.1,2004.0,1.0,0.0,0.0,1.0
115.1,2005.0,3.0,0.0,2.0,1.0
115.1,2006.0,2.0,0.0,0.0,2.0
115.1,2007.0,1.0,0.0,0.0,1.0
115.1,2008.0,1.0,0.0,0.0,1.0
115.1,2009.0,1.0,0.0,0.0,1.0
115.1,2011.0,1.0,0.0,0.0,1.0
115.1,2015.0,1.0,0.0,0.0,1.0
115.1,2018.0,1.0,0.0,0.0,1.0
115.1,2020.0,1.0,0.0,0.0,1.0
115.1,2022.0,1.0,0.0,0.0,1.0
115.2,2003.0,1.0,0.0,0.0,1.0
115.2,2004.0,1.0,1.0,0.0,0.0
115.2,2007.0,2.0,0.0,0.0,2.0
115.2,2009.0,1.0,0.0,0.0,1.0
115.3,2010.0,1.0,0.0,0.0,1.0
115.3,2021.0,1.0,0.0,0.0,1.0
115.4,2007.0,1.0,0.0,0.0,1.0
115.4,2008.0,5.0,1.0,1.0,3.0
115.4,2009.0,2.0,1.0,0.0,1.0
115.4,2010.0,2.0,0.0,1.0,1.0
115.4,2011.0,1.0,0.0,0.0,1.0
115.5,2003.0,1.0,0.0,0.0,1.0
115.5,2005.0,2.0,0.0,0.0,2.0
115.5,2006.0,1.0,0.0,0.0,1.0
115.5,2007.0,1.0,0.0,0.0,1.0
115.5,2008.0,1.0,0.0,0.0,1.0
115.5,2009.0,1.0,0.0,0.0,1.0
115.5,2010.0,1.0,0.0,0.0,1.0
115.6,2006.0,1.0,0.0,0.0,1.0
115.6,2007.0,2.0,0.0,0.0,2.0
115.7,2020.0,1.0,0.0,0.0,1.0
115.8,2007.0,2.0,0.0,0.0,2.0
115.8,2013.0,1.0,1.0,0.0,0.0
115.8,2020.0,1.0,0.0,0.0,1.0
115.9,2003.0,4.0,1.0,0.0,3.0
115.9,2004.0,8.0,1.0,1.0,6.0
115.9,2005.0,4.0,0.0,1.0,3.0
115.9,2006.0,6.0,0.0,0.0,6.0
115.9,2007.0,6.0,0.0,0.0,6.0
115.9,2008.0,9.0,0.0,1.0,8.0
115.9,2009.0,5.0,0.0,1.0,4.0
115.9,2010.0,8.0,0.0,1.0,7.0
115.9,2011.0,1.0,0.0,0.0,1.0
115.9,2013.0,1.0,0.0,0.0,1.0
115.9,2015.0,2.0,0.0,0.0,2.0
115.9,2017.0,2.0,0.0,0.0,2.0
115.9,2018.0,2.0,0.0,2.0,0.0
115.9,2019.0,3.0,0.0,2.0,1.0
115.9,2020.0,4.0,0.0,3.0,1.0
115.9,2021.0,3.0,0.0,1.0,2.0
115.9,2022.0,2.0,0.0,0.0,2.0
115.0,2003.0,3.0,0.0,1.0,2.0
115.0,2004.0,4.0,0.0,0.0,4.0
115.0,2006.0,1.0,0.0,0.0,1.0
115.0,2007.0,1.0,0.0,0.0,1.0
115.0,2008.0,7.0,0.0,0.0,7.0
115.0,2009.0,3.0,0.0,0.0,3.0
115.0,2010.0,3.0,0.0,0.0,3.0
115.0,2011.0,1.0,0.0,0.0,1.0
116.0,2003.0,4.0,0.0,0.0,4.0
116.0,2004.0,2.0,0.0,0.0,2.0
116.0,2005.0,1.0,0.0,0.0,1.0
116.0,2007.0,1.0,0.0,0.0,1.0
116.0,2010.0,1.0,0.0,0.0,1.0
116.0,2011.0,1.0,0.0,0.0,1.0
116.0,2012.0,5.0,0.0,3.0,2.0
116.0,2013.0,3.0,0.0,0.0,3.0
116.0,2014.0,1.0,0.0,0.0,1.0
116.0,2015.0,6.0,2.0,1.0,3.0
116.0,2016.0,3.0,0.0,0.0,3.0
116.0,2017.0,6.0,1.0,1.0,4.0
116.0,2018.0,1.0,0.0,0.0,1.0
116.0,2019.0,3.0,0.0,1.0,2.0
116.0,2020.0,2.0,0.0,1.0,1.0
116.0,2021.0,1.0,0.0,0.0,1.0
116.1,2003.0,1.0,1.0,0.0,0.0
116.1,2007.0,1.0,0.0,0.0,1.0
116.1,2008.0,3.0,0.0,1.0,2.0
116.1,2018.0,1.0,0.0,0.0,1.0
116.1,2019.0,1.0,0.0,0.0,1.0
116.1,2021.0,1.0,0.0,1.0,0.0
116.2,2004.0,1.0,0.0,0.0,1.0
116.2,2006.0,6.0,0.0,1.0,5.0
116.2,2007.0,1.0,0.0,0.0,1.0
116.2,2008.0,2.0,0.0,0.0,2.0
116.2,2009.0,2.0,0.0,0.0,2.0
116.2,2010.0,1.0,0.0,0.0,1.0
116.2,2013.0,1.0,0.0,0.0,1.0
116.2,2015.0,1.0,0.0,0.0,1.0
116.2,2017.0,1.0,0.0,0.0,1.0
116.2,2020.0,1.0,0.0,0.0,1.0
116.3,2007.0,1.0,0.0,0.0,1.0
116.4,2007.0,1.0,0.0,1.0,0.0
116.4,2008.0,1.0,0.0,0.0,1.0
116.4,2015.0,1.0,0.0,0.0,1.0
116.4,2021.0,1.0,0.0,0.0,1.0
116.5,2003.0,2.0,0.0,1.0,1.0
116.5,2005.0,1.0,1.0,0.0,0.0
116.5,2008.0,2.0,0.0,0.0,2.0
116.5,2009.0,1.0,0.0,1.0,0.0
116.5,2014.0,1.0,0.0,0.0,1.0
116.6,2003.0,2.0,1.0,0.0,1.0
116.6,2020.0,1.0,0.0,0.0,1.0
116.6,2021.0,1.0,0.0,0.0,1.0
116.9,2003.0,1.0,0.0,0.0,1.0
116.9,2006.0,1.0,0.0,0.0,1.0
116.9,2020.0,2.0,0.0,0.0,2.0
116.0,2005.0,1.0,0.0,0.0,1.0
116.0,2006.0,1.0,0.0,0.0,1.0
116.0,2007.0,1.0,0.0,0.0,1.0
116.0,2008.0,1.0,0.0,0.0,1.0
117.0,2004.0,1.0,0.0,1.0,0.0
117.0,2005.0,2.0,0.0,0.0,2.0
117.0,2006.0,1.0,0.0,0.0,1.0
117.0,2007.0,2.0,0.0,0.0,2.0
117.0,2008.0,2.0,0.0,0.0,2.0
117.0,2009.0,1.0,0.0,0.0,1.0
117.0,2010.0,1.0,0.0,0.0,1.0
117.0,2011.0,6.0,0.0,1.0,5.0
117.0,2012.0,5.0,1.0,2.0,2.0
117.0,2013.0,7.0,0.0,3.0,4.0
117.0,2015.0,3.0,0.0,0.0,3.0
117.0,2016.0,4.0,0.0,0.0,4.0
117.0,2017.0,5.0,0.0,2.0,3.0
117.0,2018.0,3.0,0.0,1.0,2.0
117.0,2019.0,3.0,0.0,1.0,2.0
117.0,2020.0,2.0,0.0,0.0,2.0
117.1,2003.0,2.0,0.0,0.0,2.0
117.1,2004.0,1.0,0.0,0.0,1.0
117.1,2005.0,3.0,0.0,0.0,3.0
117.1,2006.0,1.0,0.0,0.0,1.0
117.1,2007.0,2.0,0.0,0.0,2.0
117.1,2013.0,1.0,0.0,0.0,1.0
117.1,2018.0,2.0,0.0,0.0,2.0
117.1,2019.0,3.0,0.0,0.0,3.0
117.1,2021.0,1.0,0.0,1.0,0.0
117.1,2022.0,1.0,0.0,1.0,0.0
117.2,2003.0,1.0,0.0,0.0,1.0
117.2,2005.0,1.0,0.0,0.0,1.0
117.2,2007.0,1.0,0.0,0.0,1.0
117.2,2019.0,2.0,1.0,0.0,1.0
117.2,2020.0,1.0,0.0,0.0,1.0
117.2,2021.0,3.0,2.0,0.0,1.0
117.3,2003.0,7.0,0.0,1.0,6.0
117.3,2004.0,2.0,1.0,0.0,1.0
117.3,2005.0,4.0,0.0,0.0,4.0
117.3,2006.0,6.0,0.0,1.0,5.0
117.3,2007.0,2.0,0.0,0.0,2.0
117.3,2008.0,6.0,0.0,1.0,5.0
117.3,2009.0,3.0,0.0,0.0,3.0
117.3,2010.0,4.0,0.0,0.0,4.0
117.3,2011.0,2.0,0.0,0.0,2.0
117.3,2012.0,1.0,0.0,0.0,1.0
117.3,2014.0,1.0,0.0,0.0,1.0
117.3,2015.0,3.0,0.0,1.0,2.0
117.3,2016.0,1.0,0.0,1.0,0.0
117.3,2017.0,1.0,0.0,0.0,1.0
117.3,2019.0,2.0,0.0,0.0,2.0
117.3,2020.0,2.0,0.0,0.0,2.0
117.3,2021.0,1.0,0.0,0.0,1.0
117.4,2009.0,2.0,0.0,0.0,2.0
117.4,2011.0,1.0,0.0,0.0,1.0
117.4,2020.0,1.0,0.0,0.0,1.0
117.5,2004.0,1.0,0.0,0.0,1.0
117.5,2007.0,1.0,0.0,0.0,1.0
117.6,2020.0,1.0,0.0,0.0,1.0
117.6,2021.0,1.0,0.0,0.0,1.0
117.7,2003.0,1.0,1.0,0.0,0.0
117.7,2005.0,1.0,0.0,0.0,1.0
117.7,2007.0,1.0,0.0,0.0,1.0
117.7,2009.0,1.0,0.0,0.0,1.0
117.7,2017.0,1.0,0.0,0.0,1.0
117.9,2015.0,1.0,1.0,0.0,0.0
117.9,2018.0,1.0,0.0,1.0,0.0
117.9,2020.0,1.0,0.0,1.0,0.0
117.0,2003.0,2.0,0.0,0.0,2.0
117.0,2004.0,1.0,0.0,0.0,1.0
117.0,2006.0,1.0,0.0,0.0,1.0
117.0,2007.0,1.0,0.0,0.0,1.0
117.0,2008.0,4.0,0.0,0.0,4.0
117.0,2009.0,2.0,0.0,0.0,2.0
117.0,2010.0,1.0,0.0,0.0,1.0
117.0,2011.0,1.0,0.0,0.0,1.0
117.0,2012.0,1.0,0.0,0.0,1.0
118.0,2003.0,1.0,1.0,0.0,0.0
118.0,2004.0,2.0,0.0,1.0,1.0
118.0,2005.0,4.0,0.0,0.0,4.0
118.0,2009.0,2.0,0.0,1.0,1.0
118.0,2011.0,1.0,0.0,0.0,1.0
118.0,2012.0,4.0,0.0,1.0,3.0
118.0,2013.0,2.0,0.0,0.0,2.0
118.0,2014.0,1.0,1.0,0.0,0.0
118.0,2015.0,3.0,0.0,0.0,3.0
118.0,2016.0,1.0,0.0,0.0,1.0
118.0,2017.0,3.0,1.0,0.0,2.0
118.0,2019.0,3.0,0.0,1.0,2.0
118.0,2020.0,1.0,0.0,0.0,1.0
118.0,2021.0,2.0,0.0,0.0,2.0
118.1,2003.0,2.0,0.0,1.0,1.0
118.1,2004.0,6.0,1.0,0.0,5.0
118.1,2005.0,3.0,0.0,0.0,3.0
118.1,2007.0,2.0,0.0,0.0,2.0
118.1,2008.0,3.0,0.0,0.0,3.0
118.1,2010.0,1.0,0.0,0.0,1.0
118.2,2009.0,1.0,1.0,0.0,0.0
118.2,2019.0,2.0,0.0,0.0,2.0
118.3,2019.0,1.0,0.0,0.0,1.0
118.5,2003.0,1.0,0.0,0.0,1.0
118.5,2004.0,1.0,1.0,0.0,0.0
118.5,2006.0,2.0,0.0,2.0,0.0
118.5,2020.0,1.0,0.0,0.0,1.0
118.5,2021.0,2.0,1.0,0.0,1.0
118.6,2021.0,1.0,0.0,0.0,1.0
118.7,2007.0,1.0,0.0,0.0,1.0
118.7,2008.0,1.0,0.0,0.0,1.0
118.8,2014.0,1.0,0.0,0.0,1.0
118.8,2015.0,1.0,0.0,0.0,1.0
118.9,2019.0,1.0,0.0,0.0,1.0
119.0,2003.0,4.0,0.0,0.0,4.0
119.0,2004.0,1.0,0.0,0.0,1.0
119.0,2005.0,1.0,0.0,0.0,1.0
119.0,2007.0,3.0,0.0,1.0,2.0
119.0,2008.0,3.0,0.0,1.0,2.0
119.0,2009.0,2.0,0.0,0.0,2.0
119.0,2010.0,1.0,0.0,0.0,1.0
119.0,2011.0,7.0,0.0,0.0,7.0
119.0,2012.0,2.0,0.0,1.0,1.0
119.0,2014.0,5.0,0.0,1.0,4.0
119.0,2015.0,2.0,0.0,0.0,2.0
119.0,2016.0,1.0,0.0,1.0,0.0
119.0,2017.0,3.0,0.0,1.0,2.0
119.0,2018.0,2.0,0.0,1.0,1.0
119.0,2019.0,2.0,0.0,0.0,2.0
119.0,2020.0,1.0,0.0,0.0,1.0
119.0,2021.0,1.0,0.0,0.0,1.0
119.1,2003.0,15.0,0.0,2.0,13.0
119.1,2004.0,14.0,0.0,3.0,11.0
119.1,2005.0,24.0,0.0,3.0,21.0
119.1,2006.0,15.0,0.0,1.0,14.0
119.1,2007.0,7.0,1.0,1.0,5.0
119.1,2008.0,17.0,0.0,0.0,17.0
119.1,2009.0,11.0,0.0,1.0,10.0
119.1,2010.0,10.0,0.0,1.0,9.0
119.1,2011.0,3.0,0.0,0.0,3.0
119.1,2013.0,3.0,0.0,0.0,3.0
119.1,2014.0,1.0,0.0,0.0,1.0
119.1,2015.0,2.0,1.0,0.0,1.0
119.1,2016.0,2.0,0.0,0.0,2.0
119.1,2017.0,1.0,0.0,0.0,1.0
119.1,2018.0,2.0,0.0,0.0,2.0
119.1,2019.0,1.0,0.0,1.0,0.0
119.1,2020.0,1.0,0.0,0.0,1.0
119.1,2021.0,4.0,0.0,1.0,3.0
119.2,2004.0,2.0,0.0,0.0,2.0
119.2,2005.0,1.0,0.0,0.0,1.0
119.2,2008.0,2.0,0.0,1.0,1.0
119.2,2010.0,2.0,0.0,0.0,2.0
119.3,2018.0,1.0,1.0,0.0,0.0
119.4,2007.0,1.0,0.0,0.0,1.0
119.4,2008.0,1.0,0.0,0.0,1.0
119.4,2019.0,1.0,0.0,0.0,1.0
119.5,2004.0,1.0,0.0,0.0,1.0
119.5,2010.0,1.0,0.0,0.0,1.0
119.5,2021.0,1.0,1.0,0.0,0.0
119.7,2018.0,1.0,0.0,0.0,1.0
119.7,2019.0,2.0,0.0,0.0,2.0
119.7,2020.0,1.0,0.0,1.0,0.0
119.8,2011.0,1.0,0.0,0.0,1.0
119.8,2012.0,1.0,0.0,0.0,1.0
119.8,2013.0,2.0,0.0,1.0,1.0
119.8,2019.0,1.0,0.0,1.0,0.0
119.9,2015.0,1.0,1.0,0.0,0.0
119.9,2019.0,1.0,0.0,1.0,0.0
119.0,2003.0,1.0,0.0,0.0,1.0
119.0,2004.0,1.0,0.0,0.0,1.0
119.0,2005.0,1.0,0.0,0.0,1.0
119.0,2006.0,2.0,0.0,0.0,2.0
119.0,2007.0,2.0,0.0,0.0,2.0
119.0,2008.0,7.0,0.0,0.0,7.0
119.0,2009.0,2.0,0.0,0.0,2.0
119.0,2010.0,4.0,0.0,0.0,4.0
119.0,2011.0,1.0,0.0,0.0,1.0
120.0,2004.0,1.0,0.0,0.0,1.0
120.0,2005.0,1.0,0.0,0.0,1.0
120.0,2006.0,1.0,0.0,0.0,1.0
120.0,2007.0,1.0,0.0,0.0,1.0
120.0,2008.0,1.0,0.0,0.0,1.0
120.0,2010.0,2.0,0.0,0.0,2.0
120.0,2011.0,4.0,0.0,0.0,4.0
120.0,2012.0,1.0,0.0,0.0,1.0
120.0,2013.0,3.0,0.0,2.0,1.0
120.0,2014.0,2.0,0.0,1.0,1.0
120.0,2015.0,3.0,0.0,1.0,2.0
120.0,2016.0,4.0,0.0,1.0,3.0
120.0,2017.0,8.0,0.0,4.0,4.0
120.0,2018.0,1.0,0.0,1.0,0.0
120.0,2020.0,2.0,0.0,0.0,2.0
120.0,2021.0,2.0,1.0,1.0,0.0
120.1,2003.0,2.0,0.0,0.0,2.0
120.1,2004.0,3.0,1.0,0.0,2.0
120.1,2006.0,1.0,0.0,0.0,1.0
120.1,2010.0,1.0,1.0,0.0,0.0
120.1,2011.0,1.0,0.0,0.0,1.0
120.1,2018.0,1.0,0.0,0.0,1.0
120.1,2020.0,1.0,0.0,0.0,1.0
120.2,2004.0,1.0,0.0,0.0,1.0
120.2,2006.0,1.0,0.0,0.0,1.0
120.2,2008.0,1.0,0.0,0.0,1.0
120.3,2004.0,1.0,0.0,0.0,1.0
120.3,2010.0,1.0,0.0,1.0,0.0
120.3,2021.0,1.0,0.0,0.0,1.0
120.4,2004.0,1.0,0.0,0.0,1.0
120.5,2008.0,1.0,0.0,1.0,0.0
120.5,2021.0,1.0,0.0,1.0,0.0
120.6,2018.0,1.0,0.0,0.0,1.0
120.6,2020.0,2.0,0.0,0.0,2.0
120.0,2005.0,1.0,0.0,0.0,1.0
120.0,2008.0,1.0,0.0,0.0,1.0
121.0,2003.0,2.0,0.0,0.0,2.0
121.0,2007.0,2.0,0.0,1.0,1.0
121.0,2012.0,4.0,2.0,1.0,1.0
121.0,2014.0,1.0,0.0,1.0,0.0
121.0,2018.0,1.0,0.0,1.0,0.0
121.0,2019.0,1.0,0.0,1.0,0.0
121.0,2021.0,1.0,0.0,0.0,1.0
121.1,2003.0,1.0,0.0,0.0,1.0
121.1,2004.0,1.0,0.0,0.0,1.0
121.1,2009.0,3.0,0.0,0.0,3.0
121.2,2004.0,1.0,0.0,0.0,1.0
121.2,2008.0,2.0,0.0,0.0,2.0
121.4,2011.0,1.0,0.0,0.0,1.0
121.4,2013.0,1.0,0.0,1.0,0.0
121.4,2020.0,1.0,0.0,0.0,1.0
121.4,2021.0,1.0,0.0,0.0,1.0
121.5,2005.0,1.0,0.0,0.0,1.0
121.5,2020.0,1.0,0.0,0.0,1.0
121.5,2021.0,1.0,0.0,0.0,1.0
121.6,2007.0,1.0,0.0,0.0,1.0
121.8,2018.0,1.0,0.0,1.0,0.0
121.9,2009.0,1.0,0.0,1.0,0.0
121.9,2021.0,1.0,0.0,0.0,1.0
122.0,2004.0,1.0,0.0,0.0,1.0
122.0,2006.0,2.0,0.0,0.0,2.0
122.0,2007.0,1.0,0.0,0.0,1.0
122.0,2008.0,3.0,0.0,0.0,3.0
122.0,2009.0,4.0,0.0,0.0,4.0
122.0,2010.0,2.0,0.0,0.0,2.0
122.0,2011.0,2.0,0.0,0.0,2.0
122.0,2012.0,10.0,0.0,0.0,10.0
122.0,2013.0,3.0,0.0,1.0,2.0
122.0,2014.0,6.0,0.0,2.0,4.0
122.0,2015.0,7.0,0.0,1.0,6.0
122.0,2016.0,3.0,0.0,2.0,1.0
122.0,2017.0,8.0,0.0,2.0,6.0
122.0,2018.0,7.0,1.0,0.0,6.0
122.0,2019.0,3.0,0.0,0.0,3.0
122.0,2020.0,3.0,1.0,0.0,2.0
122.0,2021.0,4.0,0.0,0.0,4.0
122.1,2006.0,1.0,0.0,0.0,1.0
122.2,2007.0,1.0,0.0,0.0,1.0
122.2,2008.0,1.0,0.0,0.0,1.0
122.2,2018.0,1.0,0.0,1.0,0.0
122.3,2019.0,1.0,0.0,0.0,1.0
122.3,2020.0,1.0,0.0,0.0,1.0
122.4,2004.0,1.0,0.0,1.0,0.0
122.4,2008.0,1.0,0.0,0.0,1.0
122.4,2009.0,1.0,0.0,0.0,1.0
122.4,2014.0,1.0,0.0,0.0,1.0
122.4,2018.0,1.0,0.0,0.0,1.0
122.4,2019.0,1.0,0.0,0.0,1.0
122.4,2020.0,2.0,0.0,1.0,1.0
122.4,2021.0,1.0,0.0,0.0,1.0
122.5,2018.0,1.0,1.0,0.0,0.0
122.5,2020.0,1.0,1.0,0.0,0.0
122.5,2021.0,1.0,0.0,1.0,0.0
122.6,2006.0,1.0,0.0,0.0,1.0
122.6,2007.0,1.0,0.0,0.0,1.0
122.6,2021.0,1.0,0.0,0.0,1.0
122.7,2007.0,1.0,0.0,0.0,1.0
122.7,2019.0,1.0,0.0,0.0,1.0
122.7,2021.0,1.0,0.0,0.0,1.0
122.8,2003.0,35.0,0.0,0.0,35.0
122.8,2004.0,47.0,1.0,2.0,44.0
122.8,2005.0,29.0,0.0,4.0,25.0
122.8,2006.0,30.0,0.0,1.0,29.0
122.8,2007.0,31.0,2.0,2.0,27.0
122.8,2008.0,22.0,0.0,0.0,22.0
122.8,2009.0,23.0,0.0,4.0,19.0
122.8,2010.0,20.0,0.0,4.0,16.0
122.8,2011.0,9.0,1.0,0.0,8.0
122.8,2012.0,7.0,0.0,1.0,6.0
122.8,2013.0,8.0,0.0,1.0,7.0
122.8,2014.0,11.0,0.0,2.0,9.0
122.8,2015.0,13.0,0.0,0.0,13.0
122.8,2016.0,12.0,0.0,0.0,12.0
122.8,2018.0,11.0,0.0,3.0,8.0
122.8,2019.0,10.0,0.0,1.0,9.0
122.8,2020.0,10.0,0.0,0.0,10.0
122.8,2021.0,17.0,0.0,4.0,13.0
122.8,2022.0,2.0,0.0,0.0,2.0
122.9,2018.0,2.0,0.0,1.0,1.0
122.0,2003.0,2.0,0.0,1.0,1.0
122.0,2005.0,1.0,0.0,0.0,1.0
122.0,2008.0,3.0,0.0,0.0,3.0
122.0,2010.0,1.0,0.0,0.0,1.0
123.0,2003.0,1.0,0.0,0.0,1.0
123.0,2004.0,1.0,0.0,1.0,0.0
123.0,2006.0,1.0,0.0,0.0,1.0
123.0,2008.0,1.0,0.0,0.0,1.0
123.0,2009.0,1.0,0.0,0.0,1.0
123.0,2010.0,1.0,0.0,0.0,1.0
123.0,2011.0,4.0,1.0,0.0,3.0
123.0,2012.0,6.0,0.0,0.0,6.0
123.0,2013.0,2.0,0.0,1.0,1.0
123.0,2017.0,2.0,0.0,0.0,2.0
123.0,2018.0,1.0,0.0,1.0,0.0
123.0,2019.0,2.0,1.0,0.0,1.0
123.0,2020.0,1.0,0.0,0.0,1.0
123.0,2021.0,2.0,0.0,0.0,2.0
123.1,2003.0,1.0,0.0,1.0,0.0
